1  -48.000000 0.000000
1 2 -27.505498 -0.880114
1 3 -38.674798 -311.116977
1 4 -33.152584 -391.763716
1 5 -28.547117 -0.345705
1 6 -36.174290 -373.590456
1 7 -41.786938 -206.302059
1 8 -35.553472 -423.982236
1 9 -43.187021 -253.729684
1 10 -44.937995 -405.598736
1 11 -46.964323 -267.970519
1 12 -35.299676 -229.835357
1 13 -35.484910 -240.005771
1 14 -45.299516 -723.530674
1 15 -34.487166 -347.119612
1 16 -41.109725 -368.667143
1 17 -40.454189 -280.939465
1 18 -37.820664 -299.526357
1 19 -34.699398 -259.585360
1 20 -45.663809 -729.449800
17 1  7 -30.228705 -658.252504
17 1  8 -35.802709 -874.801027
17 1  9 -29.088950 -949.498445
17 1  10 -30.527176 -580.607666
17 1  11 -14.232252 -281.464160
17 1  12 -19.188802 -400.638316
17 1  13 -38.645808 -580.761093
17 1  14 -39.427363 -714.695258
17 1  15 -39.381640 -582.437336
17 1  16 -34.733417 -669.519208
17 1  18 -27.731210 -452.162357
17 1  19 -38.878563 -595.620584
17 1  20 -39.531166 -Inf
17 2  3 -28.481288 -843.370582
17 2  4 -29.491395 -579.668969
17 2  5 -18.976142 -318.992078
17 2  6 -20.367989 -453.418611
17 2  7 -20.706232 -694.389363
17 2  8 -29.423336 -910.937886
17 2  9 -25.581653 -985.635304
17 2  10 -28.821125 -616.744525
17 2  11 -16.459073 -317.601020
17 2  12 -18.935258 -436.775176
17 2  13 -26.465909 -616.897952
17 2  14 -21.855498 -750.832117
17 2  15 -29.363773 -618.574195
17 2  16 -27.207810 -705.656067
17 2  18 -29.368047 -488.299216
17 2  19 -29.273943 -631.757443
17 2  20 -29.547281 -Inf
17 3  4 -28.349701 -788.886902
17 3  5 -14.863893 -528.210011
17 3  6 -19.014519 -662.636544
17 3  7 -24.976201 -903.607297
17 3  8 -23.800181 -1120.155820
17 3  9 -28.605050 -1194.853237
17 3  10 -28.087225 -825.962458
17 3  11 -14.046872 -526.818953
17 3  12 -19.454969 -645.993109
17 3  13 -25.274832 -826.115885
17 3  14 -28.099727 -960.050050
17 3  15 -26.678812 -827.792129
17 3  16 -23.999812 -914.874001
17 3  18 -26.305912 -697.517149
17 3  19 -30.090761 -840.975377
17 3  20 -32.123390 -Inf
17 4  5 -16.013413 -264.508398
17 4  6 -36.807890 -398.934931
17 4  7 -29.247691 -639.905684
17 4  8 -41.914989 -856.454207
17 4  9 -32.257019 -931.151624
17 4  10 -34.923275 -562.260845
17 4  11 -15.860094 -263.117340
17 4  12 -23.829211 -382.291496
17 4  13 -37.862453 -562.414272
17 4  14 -42.258074 -696.348437
17 4  15 -44.170529 -564.090515
17 4  16 -39.865541 -651.172388
17 4  18 -30.087770 -433.815536
17 4  19 -43.452157 -577.273764
17 4  20 -43.581774 -Inf
17 5  6 -9.917126 -138.258040
17 5  7 -19.131558 -379.228793
17 5  8 -20.686119 -595.777316
17 5  9 -14.874295 -670.474734
17 5  10 -17.129875 -301.583955
17 5  11 -18.050151 -2.440449
17 5  12 -3.797764 -121.614605
17 5  13 -17.904363 -301.737382
17 5  14 -14.803797 -435.671547
17 5  15 -18.796409 -303.413625
17 5  16 -20.550084 -390.495497
17 5  18 -19.840874 -173.138646
17 5  19 -18.252010 -316.596873
17 5  20 -21.960031 -Inf
17 6  7 -28.578336 -513.655326
17 6  8 -32.971914 -730.203849
17 6  9 -25.275742 -804.901266
17 6  10 -17.798696 -436.010487
17 6  11 -8.685351 -136.866982
17 6  12 -18.013466 -256.041138
17 6  13 -34.952192 -436.163914
17 6  14 -35.417989 -570.098079
17 6  15 -34.854420 -437.840157
17 6  16 -29.202471 -524.922030
17 6  18 -19.141463 -307.565178
17 6  19 -36.701903 -451.023406
17 6  20 -34.704275 -Inf
17 7  8 -26.122782 -971.174601
17 7  9 -26.623911 -1045.872019
17 7  10 -23.241968 -676.981240
17 7  11 -17.041683 -377.837735
17 7  12 -19.628400 -497.011891
17 7  13 -31.713925 -677.134667
17 7  14 -26.910511 -811.068832
17 7  15 -28.830506 -678.810910
17 7  16 -26.781355 -765.892783
17 7  18 -27.109568 -548.535931
17 7  19 -33.070453 -691.994159
17 7  20 -28.232762 -Inf
17 8  9 -30.553037 -1262.420542
17 8  10 -31.984696 -893.529763
17 8  11 -17.721098 -594.386258
17 8  12 -23.877665 -713.560414
17 8  13 -41.167157 -893.683190
17 8  14 -39.373996 -1027.617355
17 8  15 -42.440116 -895.359433
17 8  16 -35.194604 -982.441305
17 8  18 -27.546933 -765.084454
17 8  19 -45.086778 -908.542681
17 8  20 -38.946415 -Inf
17 9  10 -27.469428 -968.227181
17 9  11 -15.007475 -669.083675
17 9  12 -17.844017 -788.257832
17 9  13 -25.781449 -968.380608
17 9  14 -24.385879 -1102.314773
17 9  15 -35.199755 -970.056851
17 9  16 -30.729451 -1057.138723
17 9  18 -25.446010 -839.781872
17 9  19 -35.318650 -983.240099
17 9  20 -32.226676 -Inf
17 10  11 -14.100541 -300.192896
17 10  12 -17.579899 -419.367053
17 10  13 -25.898853 -599.489829
17 10  14 -30.546911 -733.423994
17 10  15 -32.812821 -601.166072
17 10  16 -33.908973 -688.247944
17 10  18 -26.669625 -470.891093
17 10  19 -32.148489 -614.349320
17 10  20 -36.062140 -Inf
17 11  12 -1.795153 -120.223547
17 11  13 -13.364840 -300.346324
17 11  14 -15.963485 -434.280488
17 11  15 -16.263739 -302.022567
17 11  16 -16.629208 -389.104439
17 11  18 -17.567333 -171.747588
17 11  19 -14.759760 -315.205815
17 11  20 -20.077164 -Inf
17 12  13 -21.108098 -419.520480
17 12  14 -22.428164 -553.454645
17 12  15 -23.777968 -421.196723
17 12  16 -17.626333 -508.278595
17 12  18 -22.540809 -290.921744
17 12  19 -23.352916 -434.379971
17 12  20 -22.229058 -Inf
17 13  14 -40.437421 -733.577421
17 13  15 -42.372134 -601.319499
17 13  16 -34.831683 -688.401371
17 13  18 -27.774110 -471.044520
17 13  19 -42.142053 -614.502747
17 13  20 -40.575992 -Inf
17 14  15 -45.278034 -735.253664
17 14  16 -34.412997 -822.335536
17 14  18 -30.539608 -604.978685
17 14  19 -45.786019 -748.436912
17 14  20 -43.474855 -Inf
17 15  16 -33.725687 -690.077614
17 15  18 -27.692594 -472.720763
17 15  19 -45.983085 -616.178990
17 15  20 -41.344325 -Inf
17 16  18 -23.349693 -559.802635
17 16  19 -40.386642 -703.260862
17 16  20 -37.040159 -Inf
17 18  19 -29.254588 -485.904011
17 18  20 -30.176840 -Inf
17 19  20 -44.304359 -Inf
18  -48.000000 0.000000
18 1 -31.909903 -299.526357
18 2 -21.174217 -223.202094
18 3 -36.502453 -370.739061
18 4 -24.861979 -277.795427
18 5 -24.575731 -174.352222
18 6 -18.575682 -169.052207
18 7 -36.975137 -294.523531
18 8 -32.468779 -402.718422
18 9 -43.929410 -288.591755
18 10 -26.000612 -148.488413
18 11 -35.554476 -203.696780
18 12 -0.692981 -0.206756
18 13 -17.828073 -312.919311
18 14 -29.956993 -299.310025
18 15 -33.229521 -367.510059
18 16 -26.131427 -263.385803
18 17 -32.366307 -171.222892
18 19 -18.115770 -246.585376
18 20 -47.372039 -Inf
18 1  2 -15.295326 -522.728451
18 1  3 -16.596533 -670.265418
18 1  4 -20.727950 -577.321783
18 1  5 -17.311193 -473.878579
18 1  6 -16.009607 -468.578564
18 1  7 -20.563418 -594.049888
18 1  8 -23.334074 -702.244779
18 1  9 -20.838079 -588.118112
18 1  10 -12.676004 -448.014770
18 1  11 -15.206636 -503.223136
18 1  12 -0.510509 -299.733113
18 1  13 -14.785059 -612.445668
18 1  14 -12.392104 -598.836382
18 1  15 -26.251050 -667.036416
18 1  16 -18.827283 -562.912160
18 1  17 -14.559914 -470.749249
18 1  19 -15.328472 -546.111733
18 1  20 -25.644756 -Inf
18 2  3 -12.031727 -593.941155
18 2  4 -10.083836 -500.997521
18 2  5 -17.334999 -397.554316
18 2  6 -6.007429 -392.254301
18 2  7 -11.453376 -517.725625
18 2  8 -14.860526 -625.920516
18 2  9 -11.823500 -511.793849
18 2  10 -12.067883 -371.690507
18 2  11 -16.895681 -426.898874
18 2  12 -0.487154 -223.408850
18 2  13 -6.275563 -536.121405
18 2  14 -7.336620 -522.512119
18 2  15 -15.106285 -590.712153
18 2  16 -12.074305 -486.587897
18 2  17 -12.255051 -394.424986
18 2  19 -7.425792 -469.787470
18 2  20 -14.084522 -Inf
18 3  4 -14.272584 -648.534487
18 3  5 -17.674210 -545.091283
18 3  6 -4.743797 -539.791268
18 3  7 -11.340183 -665.262591
18 3  8 -13.879510 -773.457483
18 3  9 -15.234970 -659.330816
18 3  10 -18.785836 -519.227473
18 3  11 -19.239662 -574.435840
18 3  12 -0.596230 -370.945817
18 3  13 -6.032505 -683.658372
18 3  14 -16.856098 -670.049086
18 3  15 -11.237421 -738.249120
18 3  16 -11.695265 -634.124864
18 3  17 -20.828254 -541.961953
18 3  19 -6.282319 -617.324437
18 3  20 -29.522182 -Inf
18 4  5 -11.565538 -452.147649
18 4  6 -15.069049 -446.847634
18 4  7 -20.200787 -572.318957
18 4  8 -23.352715 -680.513849
18 4  9 -19.012159 -566.387182
18 4  10 -9.773482 -426.283839
18 4  11 -10.437268 -481.492206
18 4  12 -0.616542 -278.002183
18 4  13 -16.355953 -590.714738
18 4  14 -12.013686 -577.105452
18 4  15 -23.769384 -645.305485
18 4  16 -13.811202 -541.181230
18 4  17 -11.531650 -449.018318
18 4  19 -15.810517 -524.380803
18 4  20 -21.751643 -Inf
18 5  6 -3.502155 -343.404429
18 5  7 -17.579335 -468.875753
18 5  8 -17.857078 -577.070644
18 5  9 -21.521521 -462.943977
18 5  10 -16.531440 -322.840635
18 5  11 -21.168130 -378.049002
18 5  12 -0.529277 -174.558978
18 5  13 -5.700979 -487.271533
18 5  14 -9.008207 -473.662247
18 5  15 -19.936429 -541.862281
18 5  16 -13.607713 -437.738025
18 5  17 -19.634863 -345.575114
18 5  19 -5.961507 -420.937598
18 5  20 -21.903954 -Inf
18 6  7 -12.580263 -463.575738
18 6  8 -12.969397 -571.770630
18 6  9 -13.517026 -457.643963
18 6  10 -7.759903 -317.540620
18 6  11 -4.367579 -372.748987
18 6  12 -0.584016 -169.258963
18 6  13 -14.704677 -481.971518
18 6  14 -13.354094 -468.362232
18 6  15 -14.702595 -536.562266
18 6  16 -10.692974 -432.438011
18 6  17 -4.149382 -340.275099
18 6  19 -14.219150 -415.637583
18 6  20 -13.807476 -Inf
18 7  8 -15.602013 -697.241953
18 7  9 -20.810741 -583.115286
18 7  10 -13.570798 -443.011943
18 7  11 -18.910828 -498.220310
18 7  12 -0.651237 -294.730287
18 7  13 -13.228477 -607.442842
18 7  14 -9.270353 -593.833556
18 7  15 -18.945074 -662.033590
18 7  16 -11.288687 -557.909334
18 7  17 -21.059530 -465.746423
18 7  19 -14.245553 -541.108907
18 7  20 -22.076559 -Inf
18 8  9 -19.348425 -691.310178
18 8  10 -14.524070 -551.206835
18 8  11 -17.437124 -606.415202
18 8  12 -0.523540 -402.925178
18 8  13 -14.271533 -715.637733
18 8  14 -14.292673 -702.028447
18 8  15 -28.434276 -770.228481
18 8  16 -15.840819 -666.104225
18 8  17 -16.271692 -573.941314
18 8  19 -14.625218 -649.303798
18 8  20 -19.773635 -Inf
18 9  10 -19.344541 -437.080168
18 9  11 -29.847621 -492.288535
18 9  12 -0.594933 -288.798511
18 9  13 -8.269233 -601.511066
18 9  14 -17.879834 -587.901780
18 9  15 -15.957390 -656.101814
18 9  16 -14.223191 -551.977559
18 9  17 -27.077743 -459.814647
18 9  19 -13.256090 -535.177131
18 9  20 -35.547822 -Inf
18 10  11 -19.098631 -352.185192
18 10  12 -0.616024 -148.695169
18 10  13 -9.978357 -461.407724
18 10  14 -17.717176 -447.798438
18 10  15 -16.630543 -515.998471
18 10  16 -19.621269 -411.874216
18 10  17 -15.322377 -319.711305
18 10  19 -9.602540 -395.073789
18 10  20 -23.645341 -Inf
18 11  12 -0.561230 -203.903536
18 11  13 -4.433098 -516.616091
18 11  14 -14.808865 -503.006805
18 11  15 -18.654298 -571.206838
18 11  16 -16.321765 -467.082583
18 11  17 -28.758875 -374.919672
18 11  19 -4.964126 -450.282156
18 11  20 -32.988036 -Inf
18 12  13 -0.600835 -313.126067
18 12  14 -0.497869 -299.516781
18 12  15 -0.556368 -367.716815
18 12  16 -0.571513 -263.592559
18 12  17 -0.594637 -171.429648
18 12  19 -0.565766 -246.792132
18 12  20 -0.548327 -Inf
18 13  14 -13.527796 -612.229336
18 13  15 -15.483523 -680.429370
18 13  16 -13.240831 -576.305114
18 13  17 -5.583328 -484.142203
18 13  19 -16.588948 -559.504687
18 13  20 -15.394567 -Inf
18 14  15 -15.158400 -666.820084
18 14  16 -17.553381 -562.695828
18 14  17 -18.882775 -470.532917
18 14  19 -13.430070 -545.895401
18 14  20 -27.255997 -Inf
18 15  16 -19.873507 -630.895862
18 15  17 -15.489370 -538.732951
18 15  19 -15.017272 -614.095435
18 15  20 -20.570129 -Inf
18 16  17 -12.576259 -434.608695
18 16  19 -13.819664 -509.971179
18 16  20 -22.015216 -Inf
18 17  19 -5.807470 -417.808268
18 17  20 -29.927045 -Inf
18 19  20 -16.951700 -Inf
19  -48.000000 0.000000
19 1 -25.329358 -259.585360
19 2 -13.776061 -1.340126
19 3 -36.345914 -367.119238
19 4 -24.862669 -280.491076
19 5 -24.343349 -145.462327
19 6 -11.384016 -99.064167
19 7 -34.171626 -446.127732
19 8 -19.286960 -382.403518
19 9 -40.828148 -327.414050
19 10 -28.906294 -201.967112
19 11 -43.649683 -330.310901
19 12 -16.182093 -188.959246
19 13 -2.213866 -0.051130
19 14 -31.620754 -422.980737
19 15 -19.452408 -343.871319
19 16 -28.056684 -352.756030
19 17 -39.741106 -314.681119
19 18 -19.473997 -246.585376
19 20 -35.703847 -324.160334
19 1  2 -9.863196 -260.925487
19 1  3 -18.309219 -626.704598
19 1  4 -19.100263 -540.076436
19 1  5 -15.547875 -405.047687
19 1  6 -8.978631 -358.649527
19 1  7 -18.010646 -705.713092
19 1  8 -15.156779 -641.988878
19 1  9 -16.469056 -586.999410
19 1  10 -16.040790 -461.552472
19 1  11 -18.375366 -589.896261
19 1  12 -9.988886 -448.544606
19 1  13 -1.833548 -259.636490
19 1  14 -12.296438 -682.566097
19 1  15 -13.764397 -603.456679
19 1  16 -14.947296 -612.341390
19 1  17 -20.921567 -574.266479
19 1  18 -7.839329 -506.170736
19 1  20 -14.986208 -583.745694
19 2  3 -9.234726 -368.459364
19 2  4 -11.228771 -281.831202
19 2  5 -12.698752 -146.802453
19 2  6 -6.790852 -100.404294
19 2  7 -11.107240 -447.467859
19 2  8 -11.699011 -383.743644
19 2  9 -10.897190 -328.754176
19 2  10 -8.739820 -203.307239
19 2  11 -11.491296 -331.651028
19 2  12 -5.570837 -190.299372
19 2  13 -1.733946 -1.391257
19 2  14 -6.611701 -424.320863
19 2  15 -11.345642 -345.211446
19 2  16 -7.474782 -354.096157
19 2  17 -11.016961 -316.021246
19 2  18 -5.917246 -247.925503
19 2  20 -11.949400 -325.500460
19 3  4 -18.508487 -647.610313
19 3  5 -16.710694 -512.581564
19 3  6 -7.545125 -466.183405
19 3  7 -17.922120 -813.246970
19 3  8 -13.941461 -749.522756
19 3  9 -12.224373 -694.533287
19 3  10 -13.274743 -569.086350
19 3  11 -19.467640 -697.430139
19 3  12 -9.434444 -556.078483
19 3  13 -1.639118 -367.170368
19 3  14 -15.693254 -790.099974
19 3  15 -14.003136 -710.990557
19 3  16 -17.278953 -719.875268
19 3  17 -23.389480 -681.800357
19 3  18 -6.704507 -613.704614
19 3  20 -22.544437 -691.279571
19 4  5 -16.006287 -425.953402
19 4  6 -8.493272 -379.555243
19 4  7 -20.334899 -726.618808
19 4  8 -12.986732 -662.894594
19 4  9 -13.098733 -607.905126
19 4  10 -14.986774 -482.458188
19 4  11 -17.434053 -610.801977
19 4  12 -10.864257 -469.450321
19 4  13 -1.780783 -280.542206
19 4  14 -16.834286 -703.471812
19 4  15 -12.378928 -624.362395
19 4  16 -14.163750 -633.247106
19 4  17 -18.047861 -595.172195
19 4  18 -8.283484 -527.076452
19 4  20 -15.455646 -604.651409
19 5  6 -9.921526 -244.526494
19 5  7 -18.664266 -591.590059
19 5  8 -13.817854 -527.865845
19 5  9 -19.405343 -472.876377
19 5  10 -12.467680 -347.429439
19 5  11 -18.763995 -475.773228
19 5  12 -11.442193 -334.421572
19 5  13 -1.746905 -145.513457
19 5  14 -11.546993 -568.443063
19 5  15 -13.808775 -489.333646
19 5  16 -13.369915 -498.218357
19 5  17 -21.658852 -460.143446
19 5  18 -8.241384 -392.047703
19 5  20 -15.522721 -469.622661
19 6  7 -10.707459 -545.191900
19 6  8 -7.346229 -481.467685
19 6  9 -5.713499 -426.478217
19 6  10 -8.908203 -301.031280
19 6  11 -10.208275 -429.375068
19 6  12 -9.634260 -288.023413
19 6  13 -1.826989 -99.115297
19 6  14 -10.519864 -522.044904
19 6  15 -7.015500 -442.935486
19 6  16 -7.548682 -451.820198
19 6  17 -9.145760 -413.745287
19 6  18 -7.733830 -345.649543
19 6  20 -6.347108 -423.224501
19 7  8 -16.154663 -828.531250
19 7  9 -26.436257 -773.541782
19 7  10 -21.347377 -648.094845
19 7  11 -28.399065 -776.438633
19 7  12 -13.055224 -635.086978
19 7  13 -2.042354 -446.178862
19 7  14 -15.743530 -869.108469
19 7  15 -15.926020 -789.999051
19 7  16 -19.173720 -798.883762
19 7  17 -27.831643 -760.808851
19 7  18 -11.481124 -692.713108
19 7  20 -16.986563 -770.288066
19 8  9 -13.710934 -709.817568
19 8  10 -7.838547 -584.370630
19 8  11 -14.839495 -712.714419
19 8  12 -5.590466 -571.362764
19 8  13 -1.687793 -382.454648
19 8  14 -11.372831 -805.384255
19 8  15 -14.026181 -726.274837
19 8  16 -10.019954 -735.159548
19 8  17 -13.967181 -697.084637
19 8  18 -4.690918 -628.988894
19 8  20 -13.412970 -706.563852
19 9  10 -21.739342 -529.381162
19 9  11 -35.114757 -657.724951
19 9  12 -11.943769 -516.373296
19 9  13 -1.810212 -327.465180
19 9  14 -22.047487 -750.394787
19 9  15 -11.393894 -671.285369
19 9  16 -16.331124 -680.170080
19 9  17 -30.211289 -642.095169
19 9  18 -13.639462 -573.999426
19 9  20 -21.900877 -651.574384
19 10  11 -22.806797 -532.278013
19 10  12 -13.783032 -390.926358
19 10  13 -1.818427 -202.018242
19 10  14 -17.811298 -624.947849
19 10  15 -10.535496 -545.838431
19 10  16 -21.143734 -554.723143
19 10  17 -19.068371 -516.648232
19 10  18 -15.640829 -448.552488
19 10  20 -18.188757 -526.127446
19 11  12 -14.337686 -519.270147
19 11  13 -1.828586 -330.362031
19 11  14 -19.899573 -753.291638
19 11  15 -14.269630 -674.182220
19 11  16 -23.823598 -683.066931
19 11  17 -32.741383 -644.992020
19 11  18 -13.681552 -576.896277
19 11  20 -29.271309 -654.471235
19 12  13 -1.824513 -189.010376
19 12  14 -14.387056 -611.939982
19 12  15 -6.121744 -532.830565
19 12  16 -13.688856 -541.715276
19 12  17 -15.127168 -503.640365
19 12  18 -12.957476 -435.544622
19 12  20 -5.950494 -513.119579
19 13  14 -1.771828 -423.031867
19 13  15 -1.828595 -343.922449
19 13  16 -1.776500 -352.807160
19 13  17 -1.705099 -314.732249
19 13  18 -1.999293 -246.636506
19 13  20 -1.499265 -324.211464
19 14  15 -9.505480 -766.852056
19 14  16 -18.791404 -775.736767
19 14  17 -23.750388 -737.661856
19 14  18 -13.136951 -669.566113
19 14  20 -21.331336 -747.141070
19 15  16 -11.590959 -696.627349
19 15  17 -13.771423 -658.552438
19 15  18 -5.619134 -590.456695
19 15  20 -12.885099 -668.031653
19 16  17 -22.873446 -667.437149
19 16  18 -13.770648 -599.341406
19 16  20 -15.281842 -676.916364
19 17  18 -15.783966 -561.266495
19 17  20 -24.836228 -638.841453
19 18  20 -6.101418 -570.745710
20  -48.000000 0.000000
20 1 -44.993443 -729.449800
20 2 -41.751585 -Inf
20 3 -45.830717 -654.881829
20 4 -44.093285 -393.806834
20 5 -46.110106 -Inf
20 6 -43.247925 -671.383693
20 7 -46.340828 -535.429162
20 8 -43.407308 -Inf
20 9 -44.127750 -565.587521
20 10 -46.975112 -Inf
20 11 -46.398815 -622.701677
20 12 -45.511874 -Inf
20 13 -40.987578 -624.050981
20 14 -34.214819 -1.368083
20 15 -45.203911 -733.280285
20 16 -47.428209 -Inf
20 17 -46.491860 -Inf
20 18 -45.681309 -Inf
20 19 -39.432788 -324.160334
20 1  2 -32.634053 -Inf
20 1  3 -36.068078 -1384.331628
20 1  4 -38.482185 -1123.256633
20 1  5 -38.123865 -Inf
20 1  6 -36.877507 -1400.833493
20 1  7 -33.172177 -1264.878962
20 1  8 -34.447310 -Inf
20 1  9 -34.062606 -1295.037321
20 1  10 -39.088871 -Inf
20 1  11 -40.970507 -1352.151477
20 1  12 -38.665075 -Inf
20 1  13 -34.477639 -1353.500781
20 1  14 -31.441677 -730.817883
20 1  15 -32.546643 -1462.730085
20 1  16 -38.702589 -Inf
20 1  17 -36.997160 -Inf
20 1  18 -38.463815 -Inf
20 1  19 -34.843992 -1053.610134
20 2  3 -36.168772 -Inf
20 2  4 -33.955837 -Inf
20 2  5 -37.673940 -Inf
20 2  6 -35.435156 -Inf
20 2  7 -35.473412 -Inf
20 2  8 -33.219848 -Inf
20 2  9 -35.422373 -Inf
20 2  10 -34.914810 -Inf
20 2  11 -38.275778 -Inf
20 2  12 -35.170901 -Inf
20 2  13 -34.509346 -Inf
20 2  14 -30.117736 -Inf
20 2  15 -32.648420 -Inf
20 2  16 -36.345916 -Inf
20 2  17 -38.966543 -Inf
20 2  18 -37.476158 -Inf
20 2  19 -34.342348 -Inf
20 3  4 -37.460183 -1048.688662
20 3  5 -38.854635 -Inf
20 3  6 -39.017250 -1326.265522
20 3  7 -35.082086 -1190.310991
20 3  8 -37.223879 -Inf
20 3  9 -31.083013 -1220.469350
20 3  10 -38.550353 -Inf
20 3  11 -39.247673 -1277.583505
20 3  12 -37.607557 -Inf
20 3  13 -35.890787 -1278.932810
20 3  14 -27.090715 -656.249912
20 3  15 -37.954397 -1388.162113
20 3  16 -41.001087 -Inf
20 3  17 -38.807451 -Inf
20 3  18 -36.419115 -Inf
20 3  19 -36.469044 -979.042162
20 4  5 -38.908622 -Inf
20 4  6 -34.749344 -1065.190527
20 4  7 -32.896114 -929.235996
20 4  8 -31.217553 -Inf
20 4  9 -30.805873 -959.394355
20 4  10 -35.512266 -Inf
20 4  11 -38.674095 -1016.508511
20 4  12 -38.081797 -Inf
20 4  13 -35.459275 -1017.857815
20 4  14 -27.571754 -395.174917
20 4  15 -34.045993 -1127.087118
20 4  16 -38.973772 -Inf
20 4  17 -40.102863 -Inf
20 4  18 -37.758558 -Inf
20 4  19 -36.224625 -717.967168
20 5  6 -39.215576 -Inf
20 5  7 -41.843727 -Inf
20 5  8 -35.307672 -Inf
20 5  9 -36.848671 -Inf
20 5  10 -35.761499 -Inf
20 5  11 -43.029620 -Inf
20 5  12 -41.612130 -Inf
20 5  13 -36.675577 -Inf
20 5  14 -31.794022 -Inf
20 5  15 -31.148200 -Inf
20 5  16 -37.973824 -Inf
20 5  17 -43.155341 -Inf
20 5  18 -40.311295 -Inf
20 5  19 -37.584193 -Inf
20 6  7 -35.287005 -1206.812856
20 6  8 -37.252075 -Inf
20 6  9 -25.874060 -1236.971215
20 6  10 -36.598829 -Inf
20 6  11 -40.017993 -1294.085370
20 6  12 -39.857677 -Inf
20 6  13 -28.541371 -1295.434675
20 6  14 -31.809744 -672.751777
20 6  15 -37.100604 -1404.663978
20 6  16 -36.537969 -Inf
20 6  17 -39.030293 -Inf
20 6  18 -37.274157 -Inf
20 6  19 -35.054930 -995.544027
20 7  8 -34.081443 -Inf
20 7  9 -37.152845 -1101.016683
20 7  10 -32.542398 -Inf
20 7  11 -38.614716 -1158.130839
20 7  12 -35.474578 -Inf
20 7  13 -29.480268 -1159.480143
20 7  14 -31.804648 -536.797246
20 7  15 -38.214962 -1268.709447
20 7  16 -32.180020 -Inf
20 7  17 -40.933690 -Inf
20 7  18 -35.956985 -Inf
20 7  19 -31.445827 -859.589496
20 8  9 -32.612607 -Inf
20 8  10 -35.071191 -Inf
20 8  11 -38.122391 -Inf
20 8  12 -36.601249 -Inf
20 8  13 -36.031434 -Inf
20 8  14 -28.858072 -Inf
20 8  15 -35.444439 -Inf
20 8  16 -36.166626 -Inf
20 8  17 -38.874038 -Inf
20 8  18 -37.761170 -Inf
20 8  19 -32.341792 -Inf
20 9  10 -36.793404 -Inf
20 9  11 -38.702902 -1188.289198
20 9  12 -30.294195 -Inf
20 9  13 -27.395403 -1189.638502
20 9  14 -29.049416 -566.955605
20 9  15 -32.240658 -1298.867806
20 9  16 -36.801808 -Inf
20 9  17 -37.929751 -Inf
20 9  18 -36.996484 -Inf
20 9  19 -27.039734 -889.747855
20 10  11 -41.590996 -Inf
20 10  12 -40.139936 -Inf
20 10  13 -36.290659 -Inf
20 10  14 -30.927362 -Inf
20 10  15 -36.505795 -Inf
20 10  16 -43.177271 -Inf
20 10  17 -42.653750 -Inf
20 10  18 -40.909758 -Inf
20 10  19 -34.974564 -Inf
20 11  12 -42.095582 -Inf
20 11  13 -36.868813 -1246.752658
20 11  14 -30.882969 -624.069760
20 11  15 -32.198619 -1355.981962
20 11  16 -43.330326 -Inf
20 11  17 -43.983599 -Inf
20 11  18 -42.577261 -Inf
20 11  19 -36.890344 -946.862011
20 12  13 -34.258085 -Inf
20 12  14 -32.463742 -Inf
20 12  15 -36.392278 -Inf
20 12  16 -41.420073 -Inf
20 12  17 -42.441329 -Inf
20 12  18 -43.255840 -Inf
20 12  19 -36.334194 -Inf
20 13  14 -28.643140 -625.419065
20 13  15 -36.393466 -1357.331266
20 13  16 -36.640963 -Inf
20 13  17 -35.258684 -Inf
20 13  18 -35.440712 -Inf
20 13  19 -37.115897 -948.211315
20 14  15 -29.000366 -734.648368
20 14  16 -29.261446 -Inf
20 14  17 -31.371977 -Inf
20 14  18 -31.806335 -Inf
20 14  19 -27.040925 -325.528417
20 15  16 -37.403518 -Inf
20 15  17 -39.582279 -Inf
20 15  18 -38.358945 -Inf
20 15  19 -34.072646 -1057.440619
20 16  17 -43.497803 -Inf
20 16  18 -41.491540 -Inf
20 16  19 -35.375538 -Inf
20 17  18 -43.507696 -Inf
20 17  19 -35.833278 -Inf
20 18  19 -37.818712 -Inf
